Station,Year,Month,Day,Rainfall
10120,2009,3,28,0
10120,2009,3,29,0
10120,2009,3,30,0
10120,2009,3,31,1
10120,2009,4,1,0
10120,2009,4,2,0
10120,2009,4,3,0
10120,2009,4,4,0
10120,2009,4,5,0
10120,2009,4,6,0
10120,2009,4,7,0
10120,2009,4,8,0
10120,2009,4,9,0
10120,2009,4,10,0
10120,2009,4,11,0
10120,2009,4,12,0
10120,2009,4,13,0
10120,2009,4,14,0
10120,2009,4,15,0
10120,2009,4,16,0
10120,2009,4,17,0
10120,2009,4,18,19
10120,2009,4,19,0
10120,2009,4,20,0
10120,2009,4,21,18
10120,2009,4,22,0
10120,2009,4,23,0
10120,2009,4,24,0
10120,2009,4,25,0
10120,2009,4,26,0
10120,2009,4,27,0
10120,2009,4,28,0
10120,2009,4,29,0
10120,2009,4,30,4
10120,2009,5,1,23
10120,2009,5,2,0
10120,2009,5,3,21
10120,2009,5,4,34
10120,2009,5,5,0
10120,2009,5,6,0
10120,2009,5,7,0
10120,2009,5,8,0
10120,2009,5,9,0
10120,2009,5,10,0
10120,2009,5,11,0
10120,2009,5,12,5
10120,2009,5,13,14
10120,2009,5,14,4
10120,2009,5,15,0
10120,2009,5,16,0
10120,2009,5,17,0
10120,2009,5,18,67
10120,2009,5,19,0
10120,2009,5,20,0
10120,2009,5,21,0
10120,2009,5,22,0
10120,2009,5,23,0
10120,2009,5,24,1
10120,2009,5,25,6
10120,2009,5,26,149
10120,2009,5,27,24
10120,2009,5,28,0
10120,2009,5,29,0
10120,2009,5,30,21
10120,2009,5,31,0
10120,2009,6,1,28
10120,2009,6,2,0
10120,2009,6,3,0
10120,2009,6,4,0
10120,2009,6,5,0
10120,2009,6,6,0
10120,2009,6,7,0
10120,2009,6,8,0
10120,2009,6,9,0
10120,2009,6,10,0
10120,2009,6,11,0
10120,2009,6,12,0
10120,2009,6,13,189
10120,2009,6,14,22
10120,2009,6,15,11
10120,2009,6,16,0
10120,2009,6,17,16
10120,2009,6,18,0
10120,2009,6,19,0
10120,2009,6,20,0
10120,2009,6,21,0
10120,2009,6,22,0
10120,2009,6,23,0
10120,2009,6,24,108
10120,2009,6,25,6
10120,2009,6,26,0
10120,2009,6,27,7
10120,2009,6,28,18
10120,2009,6,29,52
10120,2009,6,30,0
10120,2009,7,1,13
10120,2009,7,2,65
10120,2009,7,3,58
10120,2009,7,4,0
10120,2009,7,5,0
10120,2009,7,6,0
10120,2009,7,7,2
10120,2009,7,8,1
10120,2009,7,9,0
10120,2009,7,10,0
10120,2009,7,11,0
10120,2009,7,12,0
10120,2009,7,13,0
10120,2009,7,14,0
10120,2009,7,15,0
10120,2009,7,16,1
10120,2009,7,17,2
10120,2009,7,18,0
10120,2009,7,19,0
10120,2009,7,20,0
10120,2009,7,21,2
10120,2009,7,22,19
10120,2009,7,23,1
10120,2009,7,24,10
10120,2009,7,25,0
10120,2009,7,26,3
10120,2009,7,27,18
10120,2009,7,28,45
10120,2009,7,29,16
10120,2009,7,30,19
10120,2009,7,31,6
10120,2009,8,1,13
10120,2009,8,2,6
10120,2009,8,3,0
10120,2009,8,4,15
10120,2009,8,5,3
10120,2009,8,6,22
10120,2009,8,7,1
10120,2009,8,8,0
10120,2009,8,9,0
10120,2009,8,10,4
10120,2009,8,11,0
10120,2009,8,12,0
10120,2009,8,13,4
10120,2009,8,14,18
10120,2009,8,15,6
10120,2009,8,16,4
10120,2009,8,17,107
10120,2009,8,18,43
10120,2009,8,19,37
10120,2009,8,20,2
10120,2009,8,21,86
10120,2009,8,22,1
10120,2009,8,23,68
10120,2009,8,24,0
10120,2009,8,25,0
10120,2009,8,26,0
10120,2009,8,27,6
10120,2009,8,28,11
10120,2009,8,29,2
10120,2009,8,30,0
10120,2009,8,31,12
10120,2009,9,1,0
10120,2009,9,2,0
10120,2009,9,3,12
10120,2009,9,4,0
10120,2009,9,5,0
10120,2009,9,6,3
10120,2009,9,7,0
10120,2009,9,8,0
10120,2009,9,9,0
10120,2009,9,10,31
10120,2009,9,11,23
10120,2009,9,12,0
10120,2009,9,13,0
10120,2009,9,14,0
10120,2009,9,15,0
10120,2009,9,16,0
10120,2009,9,17,2
10120,2009,9,18,42
10120,2009,9,19,14
10120,2009,9,20,0
10120,2009,9,21,0
10120,2009,9,22,0
10120,2009,9,23,0
10120,2009,9,24,0
10120,2009,9,25,0
10120,2009,9,26,0
10120,2009,9,27,0
10120,2009,9,28,0
10120,2009,9,29,1
10120,2009,9,30,0
10120,2009,10,1,0
10120,2009,10,2,0
10120,2009,10,3,0
10120,2009,10,4,46
10120,2009,10,5,0
10120,2009,10,6,1
10120,2009,10,7,87
10120,2009,10,8,127
10120,2009,10,9,0
10120,2009,10,10,0
10120,2009,10,11,0
10120,2009,10,12,0
10120,2009,10,13,0
10120,2009,10,14,0
10120,2009,10,15,0
10120,2009,10,16,0
10120,2009,10,17,6
10120,2009,10,18,0
10120,2009,10,19,0
10120,2009,10,20,0
10120,2009,10,21,0
10120,2009,10,22,0
10120,2009,10,23,0
10120,2009,10,24,0
10120,2009,10,25,0
10120,2009,10,26,0
10120,2009,10,27,0
10120,2009,10,28,0
10120,2009,10,29,0
10120,2009,10,30,0
10120,2009,10,31,0
10120,2009,11,1,0
10120,2009,11,2,0
10120,2009,11,3,0
10120,2009,11,4,0
10120,2009,11,5,0
10120,2009,11,6,0
10120,2009,11,7,0
10120,2009,11,8,0
10120,2009,11,9,0
10120,2009,11,10,0
10120,2009,11,11,0
10120,2009,11,12,0
10120,2009,11,13,0
10120,2009,11,14,0
10120,2009,11,15,0
10120,2009,11,16,0
10120,2009,11,17,0
10120,2009,11,18,1
10120,2009,11,19,0
10120,2009,11,20,0
10120,2009,11,21,0
10120,2009,11,22,0
10120,2009,11,23,0
10120,2009,11,24,0
10120,2009,11,25,0
10120,2009,11,26,0
10120,2009,11,27,0
10120,2009,11,28,0
10120,2009,11,29,0
10120,2009,11,30,0
10120,2009,12,1,0
10120,2009,12,2,0
10120,2009,12,3,0
10120,2009,12,4,0
10120,2009,12,5,0
10120,2009,12,6,0
10120,2009,12,7,0
10120,2009,12,8,0
10120,2009,12,9,0
10120,2009,12,10,0
10120,2009,12,11,0
10120,2009,12,12,0
10120,2009,12,13,0
10120,2009,12,14,0
10120,2009,12,15,0
10120,2009,12,16,0
10120,2009,12,17,0
10120,2009,12,18,0
10120,2009,12,19,0
10120,2009,12,20,0
10120,2009,12,21,0
10120,2009,12,22,0
10120,2009,12,23,0
10120,2009,12,24,0
10120,2009,12,25,0
10120,2009,12,26,0
10120,2009,12,27,0
10120,2009,12,28,0
10120,2009,12,29,0
10120,2009,12,30,0
10120,2009,12,31,0
10120,2010,1,1,0
10120,2010,1,2,0
10120,2010,1,3,0
10120,2010,1,4,0
10120,2010,1,5,0
10120,2010,1,6,0
10120,2010,1,7,0
10120,2010,1,8,0
10120,2010,1,9,0
10120,2010,1,10,0
10120,2010,1,11,0
10120,2010,1,12,0
10120,2010,1,13,0
10120,2010,1,14,0
10120,2010,1,15,0
10120,2010,1,16,0
10120,2010,1,17,0
10120,2010,1,18,0
10120,2010,1,19,0
10120,2010,1,20,0
10120,2010,1,21,0
10120,2010,1,22,0
10120,2010,1,23,0
10120,2010,1,24,0
10120,2010,1,25,0
10120,2010,1,26,0
10120,2010,1,27,0
10120,2010,1,28,0
10120,2010,1,29,0
10120,2010,1,30,0
10120,2010,1,31,0
10120,2010,2,1,0
10120,2010,2,2,0
10120,2010,2,3,0
10120,2010,2,4,0
10120,2010,2,5,0
10120,2010,2,6,0
10120,2010,2,7,0
10120,2010,2,8,0
10120,2010,2,9,0
10120,2010,2,10,0
10120,2010,2,11,0
10120,2010,2,12,0
10120,2010,2,13,0
10120,2010,2,14,0
10120,2010,2,15,0
10120,2010,2,16,0
10120,2010,2,17,0
10120,2010,2,18,0
10120,2010,2,19,0
10120,2010,2,20,0
10120,2010,2,21,0
10120,2010,2,22,0
10120,2010,2,23,0
10120,2010,2,24,0
10120,2010,2,25,0
10120,2010,2,26,0
10120,2010,2,27,0
